id_inmueble,titulo,localizacion,precio,metros_cuadrados,habitaciones,baños,anunciante,anunciante_link,link_inmueble,m2_construidos,m2_utiles,terraza,estado,planta,exterior,ascensor,fecha_inclusion
107491987,Piso en venta en Barri Santa Rosa,Alcoy / Alcoi,150000.0,110.0,3,2,TX CASAS INMOBILIARIA,https://www.idealista.com/pro/tx-casas-inmobiliaria/,https://www.idealista.com/inmueble/107491987/,110.0,100,,Segunda mano/buen estado,Planta 5ª exterior,True,True,2025-09-23
107820485,Piso en venta en Centro - Zona Alta,Alcoy / Alcoi,80000.0,92.0,2,1,TX CASAS INMOBILIARIA,https://www.idealista.com/pro/tx-casas-inmobiliaria/,https://www.idealista.com/inmueble/107820485/,92.0,90,,Segunda mano/buen estado,Planta 4ª exterior,True,False,2025-09-23
109274083,"Piso en venta en Calle Alfons el Magnànim, 5",Barri Santa Rosa,123000.0,125.0,3,1,,,https://www.idealista.com/inmueble/109274083/,125.0,,True,Segunda mano/buen estado,Planta 2ª exterior,True,True,2025-09-23
109226614,"Caserón en venta en Calle El salt, 23",Barri Eixample,85000.0,360.0,2,1,,,https://www.idealista.com/inmueble/109226614/,360.0,320,,Segunda mano/para reformar,,,,2025-09-23
108440349,Piso en venta en Centro - Zona Alta,Alcoy / Alcoi,98900.0,70.0,2,1,TX CASAS INMOBILIARIA,https://www.idealista.com/pro/tx-casas-inmobiliaria/,https://www.idealista.com/inmueble/108440349/,70.0,65,,Segunda mano/buen estado,Planta 3ª exterior,True,True,2025-09-23
109209910,Ático en venta en Barri Eixample,Alcoy / Alcoi,245000.0,140.0,3,2,,,https://www.idealista.com/inmueble/109209910/,140.0,,True,Segunda mano/buen estado,Planta 4ª exterior,True,True,2025-09-23
109310476,"Piso en venta en Calle Vistabella, 12",Barri Santa Rosa,145000.0,145.0,3,1,,,https://www.idealista.com/inmueble/109310476/,145.0,130,,Segunda mano/buen estado,Planta 7ª exterior,True,True,2025-09-23
109363341,"Alquiler de piso en Calle José Zorrilla, 25",Centro - Zona Alta,800.0,144.0,4,2,,,https://www.idealista.com/inmueble/109363341/,144.0,,,Segunda mano/buen estado,Planta 3ª exterior,True,True,2025-09-23
109360741,Alquiler de ático en Calle Lluís Braille,Barri Santa Rosa,520.0,70.0,2,1,Altages Inmobiliaria,https://www.idealista.com/pro/altages-inmobiliaria/,https://www.idealista.com/inmueble/109360741/,70.0,,True,Segunda mano/buen estado,Planta 7ª exterior,True,True,2025-09-23
109355473,"Alquiler de piso en Calle Sant Francesc, 18",Centro - Zona Alta,660.0,139.0,3,2,,,https://www.idealista.com/inmueble/109355473/,139.0,,True,Segunda mano/buen estado,Planta 1ª exterior,True,False,2025-09-23
109351770,"Alquiler de piso en Plaza Miguel Hernández, 6",Barri Santa Rosa,700.0,120.0,3,2,,,https://www.idealista.com/inmueble/109351770/,120.0,110,,Segunda mano/buen estado,Planta 3ª exterior,True,True,2025-09-23
107933024,"Alquiler de piso en Calle Sant Josep, 1",Centro - Zona Alta,500.0,45.0,,1,,,https://www.idealista.com/inmueble/107933024/,45.0,40,,Segunda mano/buen estado,Planta 1ª exterior,True,False,2025-09-23
109347731,Alquiler de piso en Barri Eixample,Alcoy / Alcoi,520.0,85.0,3,1,,,https://www.idealista.com/inmueble/109347731/,85.0,,,Segunda mano/buen estado,Planta 2ª exterior,True,False,2025-09-23
109340060,"Alquiler de piso en Calle Músic Josep Carbonell, 18",Centro - Zona Alta,450.0,110.0,4,2,,,https://www.idealista.com/inmueble/109340060/,110.0,,,Segunda mano/para reformar,Planta 5ª exterior,True,True,2025-09-23
109334229,Alquiler de piso en Av Pais Valencia,Centro - Zona Alta,950.0,161.0,3,2,Wolo,https://www.idealista.com/pro/wolo/,https://www.idealista.com/inmueble/109334229/,161.0,140,,Segunda mano/buen estado,Planta 3ª exterior,True,True,2025-09-23
105446070,Alquiler de piso en Barri Santa Rosa,Alcoy / Alcoi,750.0,125.0,4,2,,,https://www.idealista.com/inmueble/105446070/,125.0,120,,Segunda mano/buen estado,Planta 2ª exterior,True,True,2025-09-23
109183605,"Alquiler de piso en Viaducto, 25",Barri Eixample,850.0,180.0,4,2,,,https://www.idealista.com/inmueble/109183605/,180.0,165,True,Segunda mano/buen estado,Planta 2ª exterior,True,False,2025-09-23
109270170,Alquiler de piso en Calle la Sang,Centro - Zona Alta,500.0,58.0,,1,VHogares,https://www.idealista.com/pro/vhogares/,https://www.idealista.com/inmueble/109270170/,58.0,,,Segunda mano/buen estado,Bajo exterior,True,False,2025-09-23
109126973,"Alquiler de piso en Calle Sant Agustí, 3",Centro - Zona Alta,675.0,70.0,2,1,Avanhouse,https://www.idealista.com/pro/avanhouse/,https://www.idealista.com/inmueble/109126973/,70.0,65,True,Segunda mano/buen estado,Bajo exterior,True,False,2025-09-23
109247084,"Alquiler de piso en Calle Enginyer Colomina Raduán, 12",Barri Zona Nord,600.0,86.0,3,1,,,https://www.idealista.com/inmueble/109247084/,86.0,69,,Segunda mano/buen estado,Planta 3ª exterior,True,True,2025-09-23
109326189,"Alquiler de piso en Passatge Interior La Portalà, 3",Barri Santa Rosa,700.0,110.0,3,2,Inmobiliaria Blau,https://www.idealista.com/pro/inmobiliariablau/,https://www.idealista.com/inmueble/109326189/,110.0,,True,Segunda mano/buen estado,Planta 4ª exterior,True,True,2025-09-23
109298593,Alquiler de piso en Calle Sant Josep,Centro - Zona Alta,550.0,62.0,2,1,Nexia Rent,https://www.idealista.com/pro/nexia-rent/,https://www.idealista.com/inmueble/109298593/,62.0,,,Segunda mano/buen estado,Planta 1ª exterior,True,False,2025-09-23
109117798,"Alquiler de ático en Avenida País Valencià, 64",Centro - Zona Alta,700.0,45.0,0,1,,,https://www.idealista.com/inmueble/109117798/,45.0,40,,Segunda mano/buen estado,Planta 3ª exterior,True,True,2025-09-23
109199073,Alquiler de piso en Calle Sant Eloi,Barri Zona Nord,590.0,94.0,3,1,INVERNOMICS REAL ESTATE,https://www.idealista.com/pro/invernomics-real-estate/,https://www.idealista.com/inmueble/109199073/,94.0,,,Segunda mano/buen estado,Planta 2ª exterior,True,False,2025-09-23
108396916,Alquiler de casa o chalet independiente en Centro - Zona Alta,Alcoy / Alcoi,1800.0,205.0,4,3,OLCINA INMOBILIARIA,https://www.idealista.com/pro/olcinainmobiliaria/,https://www.idealista.com/inmueble/108396916/,205.0,,True,Segunda mano/buen estado,,,,2025-09-23
108319704,"Alquiler de piso en Calle Santa Rita, 19",Centro - Zona Alta,500.0,45.0,,1,,,https://www.idealista.com/inmueble/108319704/,45.0,,,Segunda mano/buen estado,Planta 5ª interior,False,False,2025-09-23
109318371,"Alquiler de piso en Calle Sant Joan de Ribera, 21",Centro - Zona Alta,580.0,90.0,3,1,,,https://www.idealista.com/inmueble/109318371/,90.0,84,True,Segunda mano/buen estado,Planta 1ª exterior,True,False,2025-09-23
108112210,Alquiler de piso en Centro - Zona Alta,Alcoy / Alcoi,550.0,77.0,,1,Inmobiliaria Hache,https://www.idealista.com/pro/inmobiliaria-hache/,https://www.idealista.com/inmueble/108112210/,77.0,,,Segunda mano/buen estado,Planta 3ª exterior,True,False,2025-09-23
108732897,"Alquiler de estudio en Calle Sant Blai, 24",Centro - Zona Alta,330.0,35.0,0,1,Avanhouse,https://www.idealista.com/pro/avanhouse/,https://www.idealista.com/inmueble/108732897/,35.0,30,,Segunda mano/buen estado,Planta 1ª interior,False,False,2025-09-23
109305215,Alquiler de piso en Barri Zona Nord,Alcoy / Alcoi,650.0,90.0,3,2,Inmobiliaria Norte,https://www.idealista.com/pro/inmobiliarianorte/,https://www.idealista.com/inmueble/109305215/,90.0,,,Segunda mano/buen estado,Planta 5ª exterior,True,True,2025-09-23
109203774,Alquiler de piso en Barri Zona Nord,Alcoy / Alcoi,550.0,111.0,2,1,Tarrazó Inmobiliaria,https://www.idealista.com/pro/tarrazo/,https://www.idealista.com/inmueble/109203774/,111.0,,,Segunda mano/buen estado,Planta 4ª,,True,2025-09-23
91703475,"Alquiler de piso en Calle Puríssima, 14",Centro - Zona Alta,460.0,75.0,2,1,,,https://www.idealista.com/inmueble/91703475/,75.0,56,,Segunda mano/buen estado,Bajo exterior,True,False,2025-09-23
109226390,Alquiler de piso en Calle Músic Gonçal Blanes,Centro - Zona Alta,600.0,120.0,4,2,Inmobiliaria carbonell,https://www.idealista.com/pro/inmobiliaria-carbonell-30408/,https://www.idealista.com/inmueble/109226390/,120.0,115,,Segunda mano/buen estado,Planta 3ª exterior,True,False,2025-09-23
109258225,"Alquiler de piso en Calle Sant Nicolau, 98",Centro - Zona Alta,700.0,119.0,2,2,,,https://www.idealista.com/inmueble/109258225/,119.0,,,Segunda mano/buen estado,Planta 2ª exterior,True,False,2025-09-23
109274880,Alquiler de casa o chalet independiente en Barri Eixample,Alcoy / Alcoi,1200.0,240.0,5,3,,,https://www.idealista.com/inmueble/109274880/,240.0,,True,Segunda mano/buen estado,,,,2025-09-23
109301673,"Alquiler de piso en Carretera Molinar, 32",Centro - Zona Alta,570.0,60.0,2,1,,,https://www.idealista.com/inmueble/109301673/,60.0,55,,Segunda mano/buen estado,Planta 2ª exterior,True,False,2025-09-23
109184906,"Alquiler de estudio en san nicolau, 61",Centro - Zona Alta,525.0,88.0,0,1,,,https://www.idealista.com/inmueble/109184906/,88.0,,,Segunda mano/buen estado,Entreplanta exterior,True,False,2025-09-23
101854015,Alquiler de piso en Barri Eixample,Alcoy / Alcoi,550.0,82.0,2,1,NEXT HOME INMOBILIARIA,https://www.idealista.com/pro/inmonexthome/,https://www.idealista.com/inmueble/101854015/,82.0,72,,Segunda mano/buen estado,Planta 1ª exterior,True,True,2025-09-23
108761429,Alquiler de piso en Calle Na Saurina d'Entença,Barri Eixample,480.0,75.0,3,1,Inmobiliaria Terra,https://www.idealista.com/pro/inmobiliaria-terra/,https://www.idealista.com/inmueble/108761429/,75.0,,,Segunda mano/buen estado,Planta 2ª exterior,True,False,2025-09-23
29780273,"Alquiler de ático en Calle Capellá Benlloch, 9",Centro - Zona Alta,700.0,120.0,2,1,,,https://www.idealista.com/inmueble/29780273/,120.0,80,True,Segunda mano/buen estado,Planta 4ª exterior,True,True,2025-09-23
109256691,Alquiler de piso en Barri Zona Nord,Alcoy / Alcoi,650.0,135.0,4,2,Inmobiliaria Norte,https://www.idealista.com/pro/inmobiliarianorte/,https://www.idealista.com/inmueble/109256691/,135.0,,,Segunda mano/buen estado,Planta 6ª exterior,True,True,2025-09-23
108983878,"Alquiler de piso en Calle Santa Rosa, 28",Barri Santa Rosa,750.0,128.0,3,2,,,https://www.idealista.com/inmueble/108983878/,128.0,,,Segunda mano/buen estado,Planta 7ª exterior,True,True,2025-09-23
105714248,"Alquiler de piso en Calle Anselm Aracil, 12",Barri Eixample,600.0,110.0,3,1,,,https://www.idealista.com/inmueble/105714248/,110.0,100,,Segunda mano/buen estado,Planta 4ª exterior,True,False,2025-09-23
109294895,Alquiler de piso en Barri Zona Nord,Alcoy / Alcoi,600.0,100.0,3,2,Inmobiliaria Numero Uno,https://www.idealista.com/pro/numero-uno/,https://www.idealista.com/inmueble/109294895/,100.0,90,,Segunda mano/buen estado,Planta 5ª exterior,True,True,2025-09-23
109145688,"Alquiler de piso en Avenida camilo sexto, 22",Barri Eixample,675.0,120.0,3,1,,,https://www.idealista.com/inmueble/109145688/,120.0,,True,Segunda mano/buen estado,Planta 4ª exterior,True,True,2025-09-23
106466181,"Alquiler de piso en Calle Joan Cantó, 6",Centro - Zona Alta,500.0,80.0,,1,,,https://www.idealista.com/inmueble/106466181/,80.0,60,True,Segunda mano/buen estado,Planta 4ª exterior,True,True,2025-09-23
109235070,"Alquiler de estudio en Calle cami, 5",Centro - Zona Alta,480.0,35.0,0,1,,,https://www.idealista.com/inmueble/109235070/,35.0,34,,Segunda mano/buen estado,Planta 1ª exterior,True,False,2025-09-23
109242964,"Alquiler de piso en Calle Verge dels Lliris, 18",Centro - Zona Alta,630.0,70.0,3,1,,,https://www.idealista.com/inmueble/109242964/,70.0,,True,Segunda mano/buen estado,Planta 1ª exterior,True,False,2025-09-23
